title,listing_id,bedrooms,bathrooms,floor_area,land_area,longitude,latitude,url,price,subdivision,description,features,has_cctv,has_alarm_system,has_parks,has_courtyard,has_multi-purpose_lawn,has_secure_parking,has_fully_fenced,has_fire_alarm,has_tennis_court,has_remote_garage,has_function_area,has_wi-fi,has_attic,has_lanai,has_ensuite,has_volleyball_court,has_terrace,has_storage_room,has_sports_facilities,has_air_conditioning,has_basketball_court,has_study_room,has_driver's_room,has_garden,has_playground,has_maid's_room,has_helipad,has_jogging_path,has_smoke_detector,has_carport,has_open_space,has_badminton_court,has_built-in_wardrobes,has_bar,has_open_car_spaces,has_landscaped_garden,has_entertainment_room,has_parking_lot,has_powder_room,has_24-hour_security,has_clubhouse,has_maids_room,has_garage,has_shower_rooms,has_swimming_pool,has_balcony
Pre Selling Brand New House and Lot Fot Sale in NEW HEAVEN Subdivision Qc - Jojo,HO677C9FB3F2795PH,3,2,80,100,121.04835,14.733322,https://www.lamudi.com.ph/buy/metro-manila/quezon-city/pre-selling-brand-new-house-and-lot-fot-sale-in-ne-173622059587/,"₱7,400,000",NEW HAVEN,"Customized 3 Brand NEW SINGLE House and Lot Unit - A
House and Lot, 3 Bedrooms For Sale in NEW HAVEN Subdivision qc, Metro Manila, Jojo F. Obra
Project - Single HOUSE AND LOT
Location - NEW HAVEN Subdivision
Near SM Fairview,Robinson Mall,Fairview Tereses,LANDERS
School ; OB Montesori , Sacred Heart ,Teresa School
Church ; Mary The Queen Parish ,Iglesia ni Cristo , Christian Church
House Features
2 Storey Townhouse
3 Bedrooms
2 Toilet and Bath
1 Car Garage
Lot Area - 100 sqm
Floor Area - 80 sqm
Sample Computation
Selling Price - 7,400,000
15 % 1st Down Payment - 1,110,000
Less Reservation FEE 50,000
Net Down Payment - 1,060,000
20 % 2nd Downpayment - 1,480,000
Pay in 18 months - 82,222.2222
65% Bank Balance 4,810,000 Fixed for at 7%
5 years to pay - 95,243.06
10 years to pay - 55,848.63
15 years to pay - 43,233.80
20 years to pay - 37,291.79
Other Expenses ;
Tranfer Of Title,Tax Decs of Land and Bldg -140,000
Meralco - 20,000
Maynilad - 18,000
Bank Charges 1,5% of Loan
For more information pls call/ text
Jojo F. Obra
License PRC No. 0000408","['Badminton court', 'Open car spaces', 'Parks', 'Secure parking', 'Sports facilities', 'Swimming pool', 'Tennis court', '24-hour security', 'Basketball court', 'Clubhouse', 'Landscaped Garden', 'Parking lot', 'Playground', 'Volleyball Court', 'Open space']",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0
New Haven Brand NEW Townhouse For Sale Near Sm Fairview - Jojo Obra,HO677C9B3A68430PH,3,2,65,70,121.04835,14.733322,https://www.lamudi.com.ph/buy/metro-manila/quezon-city/new-haven-brand-new-townhouse-for-sale-near-sm-fai-173621945036/,"₱5,200,000",NEW HAVEN,"Customized 3 Storey House and Lot
House and Lot, 3 Bedrooms For Sale in NEW HAVEN Subdivision qc, Metro Manila, Jojo F. Obra
Project - Three Storey DUPLEX
Location - NEW HAVEN Subdivision
Near SM Fairview,Robinson Mall,Fairview Tereses,LANDERS
School ; OB Montesori , Sacred Heart ,Teresa School
Church ; Mary The Queen Parish ,Iglesia ni Cristo , Christian Church
House Features
3 Storey Townhouse
3 Bedrooms
2 Toilet and Bath
1 Car Garage
Lot Area - 75 sqm
Floor Area - 65 sqm
Sample Computation
Selling Price - 5,200,000
15 % 1st Down Payment - 765,000
Less Reservation FEE 50,000
Net Down Payment - 715,000
20 % 2nd Downpayment - 1,020,000
Pay in 18 months - 56,666.666
65% Bank Balance 3,380,000 Fixed for at 7%
5 years to pay - 66,928.06
10 years to pay - 39,244.63
15 years to pay - 30,380.54
20 years to pay - 26,204.95
Other Expenses ;
Tranfer Of Title,Tax Decs of Land and Bldg -140,000
Meralco - 20,000
Maynilad - 18,000
Bank Charges 1,5% of Loan
For more information pls call/ text
Jojo F. Obra
License PRC No. 0000408","['Badminton court', 'Jogging path', 'Parks', 'Secure parking', 'Shower Rooms', 'Sports facilities', 'Swimming pool', 'Tennis court', 'Function area', '24-hour security', 'Basketball court', 'Clubhouse', 'Parking lot', 'Playground', 'Volleyball Court', 'Open space']",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0
"3 Bedroom Brandnew House and Lot For Sale in NEW HAVEN Subd., Quezon City - Jojo",HO677C98928A9CAPH,3,2,65,70,121.04835,14.733322,https://www.lamudi.com.ph/buy/metro-manila/quezon-city/3-bedroom-brandnew-house-and-lot-for-sale-in-new-h-17362187704/,"₱5,200,000",NEW HAVEN,"Customized 3 Storey House and Lot
House and Lot, 3 Bedrooms For Sale in NEW HAVEN Subdivision qc, Metro Manila, Jojo F. Obra
Project - Three Storey DUPLEX
Location - NEW HAVEN Subdivision
House Features
3 Storey Townhouse
3 Bedrooms
2 Toilet and Bath
1 Car Garage
Lot Area - 75 sqm
Floor Area - 65 sqm
Sample Computation
Selling Price - 5,200,000
15 % 1st Down Payment - 765,000
Less Reservation FEE 50,000
Net Down Payment - 715,000
20 % 2nd Downpayment - 1,020,000
Pay in 18 months - 56,666.666
65% Bank Balance 3,380,000 Fixed for at 7%
5 years to pay - 66,928.06
10 years to pay - 39,244.63
15 years to pay - 30,380.54
20 years to pay - 26,204.95
Other Expenses ;
Tranfer Of Title,Tax Decs of Land and Bldg -140,000
Meralco - 20,000
Maynilad - 18,000
Bank Charges 1,5% of Loan
For more information pls call/ text
Jojo F. Obra
License PRC No. 0000408","['Badminton court', 'Garage', 'Jogging path', 'Open car spaces', 'Parks', 'Secure parking', 'Sports facilities', 'Swimming pool', 'Tennis court', 'Function area', '24-hour security', 'Basketball court', 'Clubhouse', 'Multi-purpose lawn', 'Parking lot', 'Volleyball Court', 'Open space']",0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0
ELEGANT BRAND New  House and LOT For Sale IN New Heaven Subdivision Qc - Jojo,HO677CA15A78F9DPH,3,2,80,100,121.04835,14.733322,https://www.lamudi.com.ph/buy/metro-manila/quezon-city/elegant-brand-new-house-and-lot-for-sale-in-new-he-173622101823/,"₱7,400,000",NEW HAVEN,"Customized 3 Brand NEW SINGLE House and Lot
House and Lot, 3 Bedrooms For Sale in NEW HAVEN Subdivision qc, Metro Manila, Jojo F. Obra
Project - Single HOUSE AND LOT
Location - NEW HAVEN Subdivision
Near SM Fairview,Robinson Mall,Fairview Tereses,LANDERS
School ; OB Montesori , Sacred Heart ,Teresa School
Church ; Mary The Queen Parish ,Iglesia ni Cristo , Christian Church
House Features
2 Storey Townhouse
3 Bedrooms
2 Toilet and Bath
1 Car Garage
Lot Area - 100 sqm
Floor Area - 80 sqm
Sample Computation
Selling Price - 7,400,000
15 % 1st Down Payment - 1,110,000
Less Reservation FEE 50,000
Net Down Payment - 1,060,000
20 % 2nd Downpayment - 1,480,000
Pay in 18 months - 82,222.2222
65% Bank Balance 4,810,000 Fixed for at 7%
5 years to pay - 95,243.06
10 years to pay - 55,848.63
15 years to pay - 43,233.80
20 years to pay - 37,291.79
Other Expenses ;
Tranfer Of Title,Tax Decs of Land and Bldg -140,000
Meralco - 20,000
Maynilad - 18,000
Bank Charges 1,5% of Loan
For more information pls call/ text
Jojo F. Obra
License PRC No. 0000408","['Badminton court', 'Jogging path', 'Open car spaces', 'Parks', 'Secure parking', 'Sports facilities', 'Swimming pool', 'Tennis court', 'Function area', '24-hour security', 'Basketball court', 'Multi-purpose lawn', 'Parking lot', 'Playground', 'Volleyball Court', 'Open space']",0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"For Sale: Brand New 3-Storey House in Mira Nila Homes, Quezon City",HO677CB01CBAE69PH,6,6,850,549,121.059136,14.682138,https://www.lamudi.com.ph/buy/metro-manila/quezon-city/for-sale-brand-new-3-storey-house-in-mira-nila-hom-173622479665/,"₱155,000,000",Mira Nila Homes,"For Sale: Brand New 3-Storey House in Mira Nila Homes, Quezon City

Near Centerville Subdivision, Tierra Pura Homes, Ferndale Villas, UP Professors Subdivision, Doña Faustina Village 1, FEU Diliman and Bonifacio Village

Lot Area: 549 sqm
Floor Area: 850 sqm (More or Less)

6 Bedrooms with en-suite Toilet and Bath
Big Function Room with Toilet and Bath
Big Storage Room
View Deck
Powder Room
Swimming Pool
Maid's Room with Toilet and Bath
Driver's Room with Toilet and Bath
Garden
6-Covered Car Garage and 3 Open Car Park

Other House Features:
Elevator
12 Split-type Aircons
CCTV
Automated Gate
Orientation: East
Along Main Road

Price: P155,000,000

Denise Manalo
Real Estate Broker and Civil
REBL28773

Listing ID FSHL-80829","[""Driver's room"", 'Maids room', 'Storage Room', 'Garage', 'Swimming pool', 'Garden']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Single Detached House and lot for sale in New Manila Quezon City,HO677A7DBFA4FEFPH,6,6,516,203,121.034943,14.619578,https://www.lamudi.com.ph/buy/metro-manila/quezon-city/single-detached-house-and-lot-for-sale-in-new-mani-173608083185/,"₱98,000,000",,"FOR SALE SINGLE DETACHED IN NEW MANILA.

Lot area: 203sqm
Floor area: 516sqm

6 BR | 6 T&B | 6 car garage
With Family Hall
Balcony
Maid's room and Driver's quarters
Laundry and Drying area
Selling price: P98M negotiable

This unit employs modern design elements such as awning louvers, eaves extensions, soffit extensions, wood deck balcony, tall windows, stucco walls and pocket gardens leading to a modern and unique design unseen anywhere else in the neighborhood.

For ocular visit and reservation please contact:
Candi Planto
Licensed Real Estate Broker
PRC REBL No. 27757
DHSUD No. 5903","['Alarm System', 'Balcony', ""Driver's room"", 'Terrace', 'Maids room', 'CCTV', 'Powder room', 'Smoke detector', 'Storage Room', 'Wi-Fi', 'Fully fenced', 'Garage', 'Lanai', '24-hour security']",1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1
"5 BR Modern Classy House for Sale in Casa Milan, North Fairview, Quezon City",HO6777AAC1BC60APH,5,5,400,300,121.0521,14.7214,https://www.lamudi.com.ph/buy/metro-manila/quezon-city/5-br-modern-classy-house-for-sale-in-casa-milan-no-173589574597/,"₱49,000,000",Casa Milan,"5-Bedroom Modern House and Lot for Sale in Casa Milan Subdivision, North Fairview, Quezon City  Selling price: PhP 49,000,000  Lot Area: 300 sqm Floor Area: Approx. 400+ sqm 5 Bedrooms 5 Bathrooms 2-Car garage  Property details: 5 Bedrooms with toilet and bathroom 1 Family room with split type AC 1 Maid's room with T&B Receiving Area furnished with 2 split type AC Formal Kitchen furnished with split type AC Auxiliary Kitchen Laundry Area 1 Powder Room 1 storage room Lanai Area with waterfall feature Garden Terrace Balcony 2-Car Garage  Inclusions: Automatic Electronic Gate Split-type AC units (10) Built in Microwave, oven, gas range and hood Refrigerator CCTV Digital door lock Chandelier  Neighborhood -- Commonwealth Mindanao Avenue SM Fairview Ayala Fairview Terraces FEU Medical Center OB Montessori Regalado Hwy Quirino Hwy  Interested? Book a viewing today!  Anj Martinez Finding your ideal home to call your own.","['Balcony', 'Ensuite', 'Terrace', 'Maids room', 'Air conditioning', 'Built-in wardrobes', 'CCTV', 'Entertainment room', 'Powder room', 'Storage Room', 'Carport', 'Courtyard', 'Fully fenced', 'Garage', 'Jogging path', 'Lanai', 'Open car spaces', 'Parks', 'Sports facilities', 'Swimming pool', 'Tennis court', 'Function area', '24-hour security', 'Balcony', 'Basketball court', 'Clubhouse', 'Landscaped Garden', 'Parking lot', 'Playground', 'Remote garage', 'Open space']",1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
"Capitol Homes Old Balara, QC Brand-New House and Lot with Pool for Sale",HO659AC3126D90APH,5,5,421,400,121.082236,14.665648,https://www.lamudi.com.ph/projects/capitol-homes/capitol-homes-old-balara-qc-brand-new-house-and-lo-170488044814/,"₱80,000,000",Capitol Homes,"CAPITOL HOMES BRAND-NEW HOUSE WITH POOL

Location: Capitol Homes, Matangdang Balara, Quezon City

Lot area: 400 sq m
Floor area: 421 sq m
Five bedrooms, each with en suite toilet and bath

Special Features of this Premium Home:
- LA 400 sqm, FA 421 sqm
- 3 stories (plus attic)
- 5 BRs, w/ en suite T&B + powder room (1 guest room on GF, for seniors)
- MBR & Jr MBR both face east
- With pool
- With elevated & unobstructed views of the Sierra Madre Mountains
- Parking for up to 8 cars
- Automatic garage gate
- Very well ventilated with constant breeze
- Secure premium subdivision, with access via Commonwealth Ave or the soon to open Katipunan Ext
Notable Aspects of Property

  Infinity pool with unobstructed views of the Sierra Mader Mountains
  Lot located in a high point of an exclusive gated village
  Regular cut lot
  Far from the fault line, not tumbok, non-flooding area
  With direct access to Katipunan Extension via dedicated village gate
  Available garage space for as many as 5 vehicles
  Dedicated clean and dirty kitchens plus laundry room
  Dedicated rooms for helpers and stay-in driver
  Front pocket garden
  Accordion doors open up to combine the dining and pool al fresco spaces, for expanded entertaining area
  Special guest bedroom on the ground floor, perfect for senior citizens living with the extended family
  Spacious walk-in closet p;us vanity table for the Master’s Bedroom
  Master’s bedroom comes with own private terrace with elevated views
  Branded toilet fixtures from Kohler and Toto
  Premium window and door fixtures
  Panasonic split type aircon units installed per room
  Spacious attic for use as children’s play area or storage

Selling price: P80M gross","['Ensuite', 'Maids room', 'Storage Room', 'Wi-Fi', 'Fully fenced', 'Helipad', 'Parks', 'Secure parking', 'Shower Rooms', 'Swimming pool', 'Function area', '24-hour security', 'Balcony', 'Clubhouse', 'Garden', 'Landscaped Garden', 'Multi-purpose lawn', 'Playground', 'Open space']",0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1
"4 BR Modern Elegant House for Sale in Brittany Subd. Novaliches, Quezon City",HO677AB1B0AFD0CPH,4,3,400,300,121.0521,14.7214,https://www.lamudi.com.ph/buy/metro-manila/quezon-city/4-br-modern-elegant-house-for-sale-in-brittany-sub-173609412868/,"₱45,000,000",Neopolitan IV Brittany Subdivision,"4-Bedroom Modern Elegant House for Sale in Novaliches, Quezon City  Lot area: 300 sq m Floor area: 400 sq m  4 Bedrooms 3 Toilet and bath 2-Car garage  Fully furnished Preowned  Maid’s room with common T&B Living area Dining room Clean kitchen Service / Laundry area AC units included Japanese roof tiles Automatic gate Electric fence  Neighborhood -- Ayala Fairview Terraces SM Fairview Commonwealth Ave. Mindanao Ave. O.B. Montessori Center, Inc. FEU-NMRF Medical Center NLEX Smart Connect  Cash | Bank Financing Interested? Send me a message to book a viewing today.  Anj Martinez Finding your ideal home to call your own.","['Balcony', 'Ensuite', 'Terrace', 'Air conditioning', 'Bar', 'Built-in wardrobes', ""Maid's room"", 'Carport', 'Fully fenced', 'Garage', 'Jogging path', 'Open car spaces', 'Parks', 'Sports facilities', 'Swimming pool', 'Function area', '24-hour security', 'Balcony', 'Basketball court', 'Garden', 'Landscaped Garden', 'Remote garage', 'Open space']",0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1
"4BR Fully Furnished Modern House for Sale in Filinvest, BatasanHills,Quezon City",HO6777EC804E98FPH,4,3,350,192,121.109668,14.703588,https://www.lamudi.com.ph/buy/metro-manila/quezon-city/4br-fully-furnished-modern-house-for-sale-in-filin-173591257637/,"₱28,500,000",Filinvest Heights,"✅ GOOD DEAL!  4-Bedroom Cozy Modern Home for Sale in Filinvest, Quezon City  Selling price: PhP 28,500,000 (Negotiable)  Lot area: 192 sq m Floor area: 350 sq m 4 Bedrooms 3 Bathrooms 2-Car carport  Fully furnished or Unfurnished Master bedroom with his & hers walk in closet, en suite bathroom and bathtub Daily kitchen Auxiliary kitchen Laundry and drying area Female staff room with common T&B Lanai Balcony  Centralized water heater Electric fence installed  Neighborhood -- Batasan Hills Sandiganbayan Commonwealth Ever Gotesco Mall Shopwise Ayala Technohub QC Memorial Circle Has access to Marikina via San Mateo Road  Interested? Book a viewing today!  Anj Martinez Finding your ideal home to call your own.","['Balcony', 'Ensuite', 'Terrace', 'Air conditioning', 'Built-in wardrobes', 'CCTV', ""Maid's room"", 'Storage Room', 'Carport', 'Courtyard', 'Fully fenced', 'Garage', 'Jogging path', 'Lanai', 'Parks', 'Sports facilities', 'Swimming pool', '24-hour security', 'Balcony', 'Basketball court', 'Clubhouse', 'Landscaped Garden', 'Playground']",1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1
Compound townhouse for sale in Sikatuna Village 4 Bedroom 4 Toilet&Bath,HO677DD6DC3B386PH,4,4,48,126,121.05923,14.63695,https://www.lamudi.com.ph/buy/metro-manila/quezon-city/compound-townhouse-for-sale-in-sikatuna-village-4-173630025292/,"₱12,000,000",Sikatuna Village,Modern Living Awaits You!,"[""Driver's room"", 'Maids room', 'Attic', 'Powder room', 'Carport', 'Garage', 'Open car spaces', 'Secure parking', 'Basketball court', 'Clubhouse', 'Parking lot', 'Open space']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
For Sale: Spacious and Well Maintained House and Lot in Congressional Village,HO677F7DBC53C5EPH,6,6,800,448,121.031,14.66588,https://www.lamudi.com.ph/buy/metro-manila/quezon-city/for-sale-spacious-and-well-maintained-house-and-lo-173640850884/,"₱65,000,000",Congressional Village,"For sale! Congressional village 1
Semi- furnished 3storey house and lot
Lot are:448sqm
Floor area 800sqm
6br with t&b..
4 car garage
Flood free
From P80M now down to P65M negotiable!","['Ensuite', 'Maids room', 'Built-in wardrobes', 'Entertainment room', 'Powder room', 'Storage Room', 'Wi-Fi', 'Garden']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
"For Sale: 2-Storey Townhouse with Attic in Philam Homes Village, Quezon City",HO677A44908EE33PH,4,4,160,88,121.0302074,14.642287,https://www.lamudi.com.ph/buy/metro-manila/quezon-city/for-sale-2-storey-townhouse-with-attic-in-philam-h-173606619219/,"₱30,000,000",Philam Homes,"For Sale: 2-Storey Townhouse with Attic in Philam Homes Village, Quezon City  Near Ayala Malls Vertis North, Ayala Malls Trinoma, Avida Towers Vita, Quezon Memorial Circle, Veterans Village, Congressional Avenue and Fisher Mall  Lot Area: 88 sqm Floor Area: 160 sqm  4 Bedrooms with en-suite Toilet and Bath Powder Room Maid's Room, Storage Room and Toilet and Bath (All at the Attic) Good Location Flood Free Road Orientation: Facing Southeast 1-Car Garage  Price: P30,000,000  Denise Manalo Real Estate Broker and Civil Engineer REBL28773  Listing ID FSHL-80873","['Maids room', 'Powder room', 'Garage']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
"For Sale: House and Lot in BF Homes, Quezon City",HO677A89E7A3304PH,4,3,350,408,121.076504,14.687194,https://www.lamudi.com.ph/buy/metro-manila/quezon-city/for-sale-house-and-lot-in-bf-homes-quezon-city-173608394390/,"₱40,000,000",BF Homes Quezon City,"For Sale: House and Lot in BF Homes, Quezon City  Near Don Enrique Heights, Don Antonio Heights, Mapayapa Village and Ferndale Homes  Lot Area: 408 sqm Floor Area: 350 sqm more or less  4 Bedrooms 3 Toilets and Baths Powder Room Pantry Big Lanai Service Area Dirty Kitchen Separate Maid's Room with Toilet and Bath 4-Car Garage  Price: P40,000,000  Denise Manalo Real Estate Broker and Civil Engineer REBL28773  Listing ID FSHL-80874","['Maids room', 'Powder room', 'Garage', 'Lanai']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Brand New New Manila Townhouse For Sale near Robinsons Magnolia Quezon City,HO66E908E9CDE79PH,4,4,420,135,121.034943,14.619578,https://www.lamudi.com.ph/buy/metro-manila/quezon-city/brand-new-new-manila-townhouse-for-sale-near-robin-17265482018/,"₱64,000,000",,Brand New New Manila Townhouse For Sale where Comfort and Convenience in Every Detail  Property Code: RHL0204  Property Details: 4 Units Duplex Development Lot Area: 135 sqm (includes common driveway) Floor Area: 420 sqm  4 Storey 4 Bedrooms (1 Bedroom on the Ground Floor) 4.5 T&B 2 to 3 Car Garage Maids Room with T&B Php 64M to 65.5M  Features:  24/7 Gated Security Master Bedroom T&B with European Brand Bath Tub Provision For Elevator Bravat Bathroom Fixtures Window Screens Quartz Countertop Kitchen and Restrooms Philips Lighting SAER (Italy) Booster Pump Shower Enclosures,"['Alarm System', 'Maids room', 'Built-in wardrobes', 'Entertainment room', 'Fire Alarm', ""Maid's room"", 'Smoke detector', 'Storage Room', 'Study room', 'Carport', 'Fully fenced', 'Garage', 'Secure parking', '24-hour security', 'Parking lot', 'Remote garage', 'Open space']",0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0
House for Sale in Quezon City near Robinsons Magnolia,HO6766D87188FA4PH,5,5,484,150,121.052143,14.60929,https://www.lamudi.com.ph/buy/metro-manila/quezon-city/house-for-sale-in-quezon-city-near-robinsons-magno-173479332997/,"₱67,000,000",,"READY FOR OCCUPANCY TOWNHOUSE IN CUBAO, QUEZON CITY ORCHID ESTATES MARIPOSA STREET, BAGONG LIPUNAN NG CRAME, CUBAO QUEZON CITY  Located in the heart of Horseshoe Village and a stone’s throw away from exclusive neighborhoods New Manila and Greenhills, a wide array of amenities will be in reach. Exclusive schools, well known churches, hospitals, malls as well as the iconic Greenhills Shopping Center will just be minutes away.  PROPERTY SPECIFICATION LOT AREA: 150 SQM. FLOOR AREA: 484.59 SQM.  LISTED PRICE: Php 76,000,000 SPOT CASH: Php 65,000,000 BANK FINANCING: Php 67,000,000  FULLY FURNISHED Bank Loan Financing (Bank Partners Only) 30% DP payable 15 days after Reservation Php 20,100,000  70% Estimated Bank Loan Php 46,900,000  Est. Mo Amort. 15 years (9% p.a.) Php 475,691  Reservation Deposit Php 1,000,000 Deductible from DP  VAT and other fees not included  PROPERTY SPECIFICATION  4 Storey’s 4 Car Ports 5 Bedrooms 5 Bathrooms Walk-in Closet Powder Room Living Area Dining Room Kitchen Balcony Utility Kitchen Help’s Room w/ T &B Driver’s Quarters w/ T&B Laundry Area Service Area Storage   SPECIAL FEATURES  Fully Air-conditioned Multipoint Heaters Motorized Pressure Tank Built-In Cooktop & Oven Door Chime Intercom System Cistern tank w/pressure pump Built-in Rangehood Automatic Gate Open Deck with T&B Provision for Elevator   For viewing, please direct message","['Balcony', ""Driver's room"", 'Maids room', 'Air conditioning', 'Built-in wardrobes', 'CCTV', ""Maid's room"", 'Storage Room', 'Carport', 'Garage']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
